Project: /share/home/yuan/SYX/eeg-mi-online
Env    : mi_torch_cu118
Args   : --methods filterbank_reweighting --models eegnet --seeds 4 --protocols single,multi --tag-suffix filterbank_reweighting_eegnet_s4
Node   : gpu01 | Start: Tue Jun  9 15:45:00 CST 2026
Tue Jun  9 15:45:01 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.153.02             Driver Version: 570.153.02     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA GeForce RTX 4090 D      On  |   00000000:01:00.0 Off |                  Off |
| 30%   43C    P0             50W /  425W |       1MiB /  24564MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[cuda-check] torch=2.7.1+cu118 cuda_build=11.8 cuda_avail=True
2026-06-09 15:45:08 | INFO    | train_session_alignment | device=cuda | cuda={'torch': '2.7.1+cu118', 'cuda_build': '11.8', 'cuda_available': True, 'device': 'cuda', 'device_name': 'NVIDIA GeForce RTX 4090 D'}
2026-06-09 15:45:08 | INFO    | train_session_alignment | loaded 148 ok sessions | methods=['filterbank_reweighting'] | models=['eegnet'] | seeds=[4] | groups=['single', 'multi'] | tasks=335
2026-06-09 15:45:24 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-001_ses01-to-ses02 seed=4 acc=0.7850 (ntr=160 nval=40 nte=200)
2026-06-09 15:45:36 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-001_ses01-to-ses03 seed=4 acc=0.8350 (ntr=160 nval=40 nte=200)
2026-06-09 15:45:47 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-001_ses02-to-ses01 seed=4 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 15:45:58 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-001_ses02-to-ses03 seed=4 acc=0.9600 (ntr=160 nval=40 nte=200)
2026-06-09 15:46:07 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-001_ses03-to-ses01 seed=4 acc=0.7800 (ntr=160 nval=40 nte=200)
2026-06-09 15:46:15 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-001_ses03-to-ses02 seed=4 acc=0.9550 (ntr=160 nval=40 nte=200)
2026-06-09 15:46:23 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-002_ses01-to-ses02 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 15:46:31 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-002_ses01-to-ses03 seed=4 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 15:46:37 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-002_ses02-to-ses01 seed=4 acc=0.4750 (ntr=160 nval=40 nte=200)
2026-06-09 15:46:43 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-002_ses02-to-ses03 seed=4 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 15:46:51 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-002_ses03-to-ses01 seed=4 acc=0.6100 (ntr=160 nval=40 nte=200)
2026-06-09 15:46:59 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-002_ses03-to-ses02 seed=4 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 15:47:10 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-003_ses01-to-ses02 seed=4 acc=0.9250 (ntr=160 nval=40 nte=200)
2026-06-09 15:47:20 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-003_ses01-to-ses03 seed=4 acc=0.9600 (ntr=160 nval=40 nte=200)
2026-06-09 15:47:37 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-003_ses02-to-ses01 seed=4 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 15:47:56 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-003_ses02-to-ses03 seed=4 acc=0.7600 (ntr=160 nval=40 nte=200)
2026-06-09 15:48:10 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-003_ses03-to-ses01 seed=4 acc=0.5650 (ntr=160 nval=40 nte=200)
2026-06-09 15:48:24 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-003_ses03-to-ses02 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 15:48:30 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-004_ses01-to-ses02 seed=4 acc=0.4650 (ntr=160 nval=40 nte=200)
2026-06-09 15:48:37 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-004_ses01-to-ses03 seed=4 acc=0.4700 (ntr=160 nval=40 nte=200)
2026-06-09 15:48:43 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-004_ses02-to-ses01 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 15:48:49 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-004_ses02-to-ses03 seed=4 acc=0.4500 (ntr=160 nval=40 nte=200)
2026-06-09 15:48:56 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-004_ses03-to-ses01 seed=4 acc=0.4950 (ntr=160 nval=40 nte=200)
2026-06-09 15:49:03 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-004_ses03-to-ses02 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 15:49:11 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-005_ses01-to-ses02 seed=4 acc=0.8800 (ntr=160 nval=40 nte=200)
2026-06-09 15:49:18 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-005_ses01-to-ses03 seed=4 acc=0.7750 (ntr=160 nval=40 nte=200)
2026-06-09 15:49:34 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-005_ses02-to-ses01 seed=4 acc=0.9000 (ntr=160 nval=40 nte=200)
2026-06-09 15:49:49 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-005_ses02-to-ses03 seed=4 acc=0.7550 (ntr=160 nval=40 nte=200)
2026-06-09 15:50:05 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-005_ses03-to-ses01 seed=4 acc=0.8500 (ntr=160 nval=40 nte=200)
2026-06-09 15:50:21 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-005_ses03-to-ses02 seed=4 acc=0.8500 (ntr=160 nval=40 nte=200)
2026-06-09 15:50:35 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-006_ses01-to-ses02 seed=4 acc=0.7950 (ntr=160 nval=40 nte=200)
2026-06-09 15:50:49 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-006_ses01-to-ses03 seed=4 acc=0.8750 (ntr=160 nval=40 nte=200)
2026-06-09 15:50:58 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-006_ses02-to-ses01 seed=4 acc=0.7300 (ntr=160 nval=40 nte=200)
2026-06-09 15:51:06 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-006_ses02-to-ses03 seed=4 acc=0.9700 (ntr=160 nval=40 nte=200)
2026-06-09 15:51:17 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-006_ses03-to-ses01 seed=4 acc=0.7350 (ntr=160 nval=40 nte=200)
2026-06-09 15:51:28 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-006_ses03-to-ses02 seed=4 acc=0.9350 (ntr=160 nval=40 nte=200)
2026-06-09 15:51:34 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-007_ses01-to-ses02 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 15:51:40 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-007_ses01-to-ses03 seed=4 acc=0.5350 (ntr=160 nval=40 nte=200)
2026-06-09 15:51:53 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-007_ses02-to-ses01 seed=4 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 15:52:07 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-007_ses02-to-ses03 seed=4 acc=0.8050 (ntr=160 nval=40 nte=200)
2026-06-09 15:52:14 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-007_ses03-to-ses01 seed=4 acc=0.5950 (ntr=160 nval=40 nte=200)
2026-06-09 15:52:21 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-007_ses03-to-ses02 seed=4 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 15:52:32 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-008_ses01-to-ses02 seed=4 acc=0.6450 (ntr=160 nval=40 nte=200)
2026-06-09 15:52:43 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-008_ses01-to-ses03 seed=4 acc=0.7600 (ntr=160 nval=40 nte=200)
2026-06-09 15:52:56 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-008_ses02-to-ses01 seed=4 acc=0.6900 (ntr=160 nval=40 nte=200)
2026-06-09 15:53:10 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-008_ses02-to-ses03 seed=4 acc=0.8550 (ntr=160 nval=40 nte=200)
2026-06-09 15:53:21 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-008_ses03-to-ses01 seed=4 acc=0.6800 (ntr=160 nval=40 nte=200)
2026-06-09 15:53:31 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-008_ses03-to-ses02 seed=4 acc=0.7950 (ntr=160 nval=40 nte=200)
2026-06-09 15:53:44 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-009_ses01-to-ses02 seed=4 acc=0.7200 (ntr=160 nval=40 nte=200)
2026-06-09 15:53:57 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-009_ses01-to-ses03 seed=4 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 15:54:05 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-009_ses02-to-ses01 seed=4 acc=0.7050 (ntr=160 nval=40 nte=200)
2026-06-09 15:54:14 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-009_ses02-to-ses03 seed=4 acc=0.5900 (ntr=160 nval=40 nte=200)
2026-06-09 15:54:20 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-009_ses03-to-ses01 seed=4 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 15:54:26 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-009_ses03-to-ses02 seed=4 acc=0.5800 (ntr=160 nval=40 nte=200)
2026-06-09 15:54:32 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-010_ses01-to-ses02 seed=4 acc=0.5700 (ntr=160 nval=40 nte=200)
2026-06-09 15:54:38 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-010_ses01-to-ses03 seed=4 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 15:54:56 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-010_ses02-to-ses01 seed=4 acc=0.7150 (ntr=160 nval=40 nte=200)
2026-06-09 15:55:15 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-010_ses02-to-ses03 seed=4 acc=0.6250 (ntr=160 nval=40 nte=200)
2026-06-09 15:55:26 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-010_ses03-to-ses01 seed=4 acc=0.6400 (ntr=160 nval=40 nte=200)
2026-06-09 15:55:37 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-010_ses03-to-ses02 seed=4 acc=0.5850 (ntr=160 nval=40 nte=200)
2026-06-09 15:55:48 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-011_ses01-to-ses02 seed=4 acc=0.7300 (ntr=160 nval=40 nte=200)
2026-06-09 15:55:59 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-011_ses01-to-ses03 seed=4 acc=0.8600 (ntr=160 nval=40 nte=200)
2026-06-09 15:56:15 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-011_ses02-to-ses01 seed=4 acc=0.7000 (ntr=160 nval=40 nte=200)
2026-06-09 15:56:32 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-011_ses02-to-ses03 seed=4 acc=0.6150 (ntr=160 nval=40 nte=200)
2026-06-09 15:56:45 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-011_ses03-to-ses01 seed=4 acc=0.7950 (ntr=160 nval=40 nte=200)
2026-06-09 15:56:58 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-011_ses03-to-ses02 seed=4 acc=0.6700 (ntr=160 nval=40 nte=200)
2026-06-09 15:57:04 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-012_ses01-to-ses02 seed=4 acc=0.5150 (ntr=160 nval=40 nte=200)
2026-06-09 15:57:10 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-012_ses01-to-ses03 seed=4 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 15:57:18 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-012_ses02-to-ses01 seed=4 acc=0.5100 (ntr=160 nval=40 nte=200)
2026-06-09 15:57:25 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-012_ses02-to-ses03 seed=4 acc=0.5300 (ntr=160 nval=40 nte=200)
2026-06-09 15:57:31 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-012_ses03-to-ses01 seed=4 acc=0.5750 (ntr=160 nval=40 nte=200)
2026-06-09 15:57:37 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-012_ses03-to-ses02 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 15:57:53 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-013_ses01-to-ses02 seed=4 acc=0.5050 (ntr=160 nval=40 nte=200)
2026-06-09 15:58:08 | INFO    | train_session_alignment | [align] filterbank_reweighting eegnet      single_sub-013_ses01-to-ses03 seed=4 acc=0.8750 (ntr=160 nval=40 nte=200)
